T	mtheta	mH2	mH	alpha	Rate_Total	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
2.867196e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	6.560882e-25	5.022599e-3787	0.000000e+00	0.000000e+00	1.571894e-136	2.793812e-01	6.688704e-02	0.000000e+00	0.000000e+00	0.000000e+00	4.990375e-25	1.444798e-01	3.951567e-04	1.787714e-52	1.298483e-01	7.039659e-01	5.029036e-27	1.546798e-01	9.871010e-07	1.104614e-27	1.697607e-01	3.440707e-04	3.015502e-67	1.265455e-01	2.210370e-01	1.508973e-25	1.350942e-01	8.684487e-03	1.980197e-29	1.661479e-01	1.621723e-04	5.772034e-2431	0.000000e+00	0.000000e+00	1.989111e-2759	0.000000e+00	0.000000e+00
2.920556e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	7.558267e-25	8.409583e-3718	0.000000e+00	0.000000e+00	3.170434e-134	3.280866e-01	2.091549e-02	0.000000e+00	0.000000e+00	0.000000e+00	5.739543e-25	1.362953e-01	3.399470e-03	8.859314e-52	1.473422e-01	5.706577e-01	5.499516e-27	1.735233e-01	3.552058e-04	1.207985e-27	1.774051e-01	3.285536e-04	2.861754e-66	1.769429e-01	3.012523e-01	1.751432e-25	1.349560e-01	5.092045e-03	2.165603e-29	1.647712e-01	2.152919e-04	1.705823e-2386	0.000000e+00	0.000000e+00	5.650273e-2709	0.000000e+00	0.000000e+00
2.974908e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	8.691397e-25	7.648605e-3650	0.000000e+00	0.000000e+00	5.800944e-132	3.622453e-01	1.256966e-02	0.000000e+00	0.000000e+00	0.000000e+00	6.589315e-25	1.363387e-01	5.481726e-03	4.261527e-51	1.674329e-01	6.553765e-01	6.014861e-27	1.688747e-01	7.094512e-04	1.321176e-27	1.589209e-01	2.006295e-04	2.603499e-65	1.568022e-01	3.398685e-01	2.028485e-25	1.564180e-01	1.829929e-05	2.368214e-29	1.669890e-01	1.272927e-04	7.620011e-2343	0.000000e+00	0.000000e+00	1.927594e-2659	0.000000e+00	0.000000e+00
3.030271e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	9.977917e-25	3.985297e-3583	0.000000e+00	0.000000e+00	9.650060e-130	5.272188e-01	6.811069e-03	0.000000e+00	0.000000e+00	0.000000e+00	7.551811e-25	1.397485e-01	8.452443e-04	1.991149e-50	1.439893e-01	7.124580e-01	6.579150e-27	1.548001e-01	5.032868e-04	1.444752e-27	1.655174e-01	2.281422e-04	2.273193e-64	1.305290e-01	2.728593e-01	2.345608e-25	1.424250e-01	3.639494e-05	2.589780e-29	1.680296e-01	1.497202e-04	5.640308e-2300	0.000000e+00	0.000000e+00	8.145399e-2611	0.000000e+00	0.000000e+00
3.086665e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.143801e-24	1.253420e-3517	0.000000e+00	0.000000e+00	1.461138e-127	4.525040e-01	1.080397e-02	3.589936e-4874	0.000000e+00	0.000000e+00	8.642714e-25	1.436237e-01	4.496334e-05	9.042853e-50	1.621057e-01	2.684511e-01	7.195027e-27	1.554108e-01	5.201580e-04	1.579820e-27	1.756737e-01	3.047203e-04	1.908017e-63	1.362613e-01	3.266925e-01	2.707267e-25	1.386934e-01	1.984273e-04	2.832388e-29	1.665057e-01	3.288025e-04	6.738208e-2258	0.000000e+00	0.000000e+00	4.387539e-2563	0.000000e+00	0.000000e+00
3.144108e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.309059e-24	0.000000e+00	0.000000e+00	0.000000e+00	1.999644e-125	1.314421e-01	3.234727e-01	3.991456e-4785	0.000000e+00	0.000000e+00	9.875361e-25	1.550901e-01	1.545581e-05	3.993379e-49	1.440343e-01	3.523933e-02	7.867593e-27	1.593808e-01	4.610384e-04	1.728024e-27	1.678964e-01	4.239044e-04	1.539453e-62	1.366296e-01	2.945454e-01	3.118966e-25	1.413867e-01	6.242183e-04	3.096593e-29	1.677348e-01	1.717772e-06	1.366518e-2216	0.000000e+00	0.000000e+00	3.205896e-2516	0.000000e+00	0.000000e+00
3.202621e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.496224e-24	2.814675e-3390	0.000000e+00	0.000000e+00	2.524080e-123	1.308654e-01	2.008885e-01	1.047452e-4697	0.000000e+00	0.000000e+00	1.126856e-24	1.527597e-01	3.664507e-05	1.716069e-48	1.395582e-01	5.309486e-03	8.607352e-27	1.675645e-01	6.232261e-04	1.889303e-27	1.593760e-01	3.929422e-04	1.195675e-61	1.382344e-01	4.601822e-01	3.588379e-25	1.352979e-01	4.248927e-03	3.386329e-29	1.687594e-01	1.121978e-04	4.864503e-2176	0.000000e+00	0.000000e+00	3.295585e-2470	0.000000e+00	0.000000e+00
3.262222e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.707711e-24	2.580005e-3328	0.000000e+00	0.000000e+00	2.939292e-121	1.631902e-01	5.589170e-01	6.946842e-4612	0.000000e+00	0.000000e+00	1.284095e-24	1.420654e-01	3.414921e-06	7.179227e-48	1.474560e-01	3.774509e-03	9.410031e-27	1.734038e-01	9.649458e-07	2.066154e-27	1.634160e-01	1.654425e-04	8.942711e-61	1.566576e-01	7.608018e-01	4.121020e-25	1.352216e-01	4.747170e-03	3.703252e-29	1.694020e-01	1.162781e-04	3.153627e-2136	0.000000e+00	0.000000e+00	4.839494e-2425	0.000000e+00	0.000000e+00
3.322933e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.946429e-24	1.763138e-3267	0.000000e+00	0.000000e+00	3.110495e-119	1.445565e-01	8.395110e-02	1.245216e-4527	0.000000e+00	0.000000e+00	1.461344e-24	1.365133e-01	2.000164e-03	2.924965e-47	1.543147e-01	1.084961e-02	1.029392e-26	1.563437e-01	7.508265e-07	2.259509e-27	1.634255e-01	3.504845e-04	6.444171e-60	1.431860e-01	8.112142e-01	4.724902e-25	1.373171e-01	5.151420e-03	4.049721e-29	1.681928e-01	1.779640e-04	3.866147e-2097	0.000000e+00	0.000000e+00	1.060738e-2380	0.000000e+00	0.000000e+00
3.384773e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.215239e-24	9.319667e-3208	0.000000e+00	0.000000e+00	3.018296e-117	1.327751e-01	3.042751e-02	6.443964e-4445	0.000000e+00	0.000000e+00	1.660569e-24	1.378364e-01	3.128684e-03	1.161082e-46	1.582365e-01	3.310897e-03	1.125505e-26	1.733434e-01	5.123492e-04	2.470703e-27	1.695680e-01	3.646611e-04	4.476639e-59	1.308606e-01	6.834695e-01	5.408997e-25	1.355531e-01	4.375614e-04	4.428446e-29	1.681073e-01	1.136039e-04	8.918750e-2059	0.000000e+00	0.000000e+00	3.541340e-2337	0.000000e+00	0.000000e+00
3.447764e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.517690e-24	3.965737e-3149	0.000000e+00	0.000000e+00	2.699296e-115	1.455388e-01	1.162926e-01	1.027155e-4363	0.000000e+00	0.000000e+00	1.884456e-24	1.385327e-01	3.305969e-03	4.491340e-46	1.325077e-01	3.906021e-04	1.230871e-26	1.588876e-01	5.774510e-04	2.703537e-27	2.051768e-01	5.097112e-04	3.001121e-58	1.274040e-01	6.913600e-01	6.181726e-25	1.562548e-01	7.383228e-06	4.842440e-29	1.671098e-01	1.713800e-04	4.223899e-2021	0.000000e+00	0.000000e+00	1.962894e-2294	0.000000e+00	0.000000e+00
3.511928e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.858456e-24	1.430568e-3091	0.000000e+00	0.000000e+00	2.218685e-113	1.314853e-01	6.614359e-02	5.374074e-4284	0.000000e+00	0.000000e+00	2.136406e-24	1.436866e-01	4.558372e-03	1.695644e-45	1.591252e-01	4.054054e-03	1.346062e-26	1.562723e-01	3.450068e-04	2.954405e-27	1.599342e-01	1.832017e-04	1.943238e-57	1.421091e-01	5.142695e-01	7.055826e-25	1.361916e-01	2.464800e-05	5.294943e-29	1.691994e-01	1.355640e-04	4.025127e-1984	0.000000e+00	0.000000e+00	1.760536e-2252	0.000000e+00	0.000000e+00
3.577285e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	3.240218e-24	4.585425e-3035	0.000000e+00	0.000000e+00	1.683002e-111	1.342752e-01	7.499114e-02	9.824733e-4206	0.000000e+00	0.000000e+00	2.418042e-24	1.367575e-01	2.466747e-05	6.244381e-45	1.418773e-01	2.503739e-02	1.472024e-26	1.602665e-01	3.946686e-04	3.232140e-27	1.794196e-01	3.755249e-04	1.215537e-56	1.451210e-01	4.035514e-01	8.041664e-25	1.488699e-01	5.004079e-05	5.790217e-29	1.685236e-01	1.091747e-04	8.069456e-1948	0.000000e+00	0.000000e+00	2.717224e-2211	0.000000e+00	0.000000e+00
3.643859e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	3.669983e-24	1.375035e-2979	0.000000e+00	0.000000e+00	1.180022e-109	1.360483e-01	1.212267e-01	6.672884e-4129	0.000000e+00	0.000000e+00	2.734733e-24	1.357646e-01	1.151125e-03	2.245697e-44	1.437923e-01	1.304469e-02	1.610074e-26	1.601477e-01	3.496465e-04	3.533439e-27	1.773620e-01	2.964632e-04	7.350882e-56	2.060228e-01	4.732428e-01	9.155517e-25	1.356552e-01	2.607647e-03	6.332741e-29	1.709061e-01	1.076470e-04	3.518530e-1912	0.000000e+00	0.000000e+00	7.359161e-2171	0.000000e+00	0.000000e+00
3.711672e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	4.151566e-24	3.981882e-2925	0.000000e+00	0.000000e+00	7.650489e-108	1.394546e-01	1.131770e-01	1.787853e-4053	0.000000e+00	0.000000e+00	3.089276e-24	1.346493e-01	2.910392e-03	7.886281e-44	1.995365e-01	6.342421e-03	1.760917e-26	1.737241e-01	6.593870e-04	3.864290e-27	1.718107e-01	3.042192e-04	4.300441e-55	1.579407e-01	5.759914e-01	1.040747e-24	1.377386e-01	2.244311e-03	6.925973e-29	1.714759e-01	1.369961e-04	3.446631e-1877	0.000000e+00	0.000000e+00	3.662893e-2131	0.000000e+00	0.000000e+00
3.780747e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	4.691219e-24	1.158936e-2871	0.000000e+00	0.000000e+00	4.593265e-106	1.351054e-01	1.463014e-01	2.004573e-3979	0.000000e+00	0.000000e+00	3.486114e-24	1.385499e-01	5.087502e-03	2.705674e-43	1.889933e-01	1.655822e-03	1.926088e-26	1.566804e-01	4.775492e-04	4.226374e-27	1.669624e-01	2.163551e-04	2.434366e-54	1.317132e-01	6.580152e-01	1.181542e-24	1.372714e-01	3.265520e-03	7.574806e-29	1.697856e-01	3.254102e-07	7.669738e-1843	0.000000e+00	0.000000e+00	3.438486e-2092	0.000000e+00	0.000000e+00
3.851107e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	5.293458e-24	3.571131e-2819	0.000000e+00	0.000000e+00	2.558897e-104	2.185881e-01	1.453692e-01	9.966961e-3907	0.000000e+00	0.000000e+00	3.928172e-24	1.390000e-01	4.499717e-03	9.075021e-43	1.443525e-01	1.339760e-02	2.107513e-26	1.893489e-01	9.037488e-04	4.622131e-27	1.592208e-01	2.975334e-04	1.335251e-53	1.290404e-01	7.179371e-01	1.339506e-24	1.526525e-01	3.732315e-03	8.283349e-29	1.714419e-01	2.011232e-07	4.006571e-1809	0.000000e+00	0.000000e+00	6.136242e-2054	0.000000e+00	0.000000e+00
3.922777e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	5.967400e-24	1.201578e-2767	0.000000e+00	0.000000e+00	1.323389e-102	1.316882e-01	2.052966e-01	2.326336e-3835	0.000000e+00	0.000000e+00	4.422320e-24	1.469492e-01	2.095877e-04	2.975971e-42	1.858953e-01	6.801694e-02	2.303550e-26	1.602934e-01	2.317779e-04	5.054670e-27	1.608217e-01	7.595388e-06	7.098247e-53	1.528070e-01	8.214996e-01	1.516899e-24	1.483903e-01	2.000056e-04	9.057899e-29	1.724260e-01	9.622965e-05	5.107238e-1776	0.000000e+00	0.000000e+00	2.259319e-2016	0.000000e+00	0.000000e+00
3.995780e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	6.721176e-24	4.645453e-2717	0.000000e+00	0.000000e+00	6.372498e-101	2.495343e-01	2.012085e-01	2.695545e-3765	0.000000e+00	0.000000e+00	4.974392e-24	1.372720e-01	2.155276e-05	9.554479e-42	4.823258e-01	5.233171e-03	2.519276e-26	1.603410e-01	3.209272e-04	5.532683e-27	2.603451e-01	5.502333e-04	3.657933e-52	1.601657e-01	7.169626e-01	1.715960e-24	1.355990e-01	2.147498e-03	9.905495e-29	1.706158e-01	1.391047e-04	1.623770e-1743	0.000000e+00	0.000000e+00	1.674292e-1979	0.000000e+00	0.000000e+00
4.070142e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	7.563265e-24	2.143195e-2667	0.000000e+00	0.000000e+00	2.855189e-99	1.397907e-01	3.591649e-01	1.638309e-3696	0.000000e+00	0.000000e+00	5.590635e-24	1.373901e-01	1.685862e-03	2.998690e-41	2.897859e-01	2.171921e-03	2.755753e-26	1.611820e-01	4.058110e-04	6.045958e-27	1.775048e-01	2.833325e-04	1.829334e-51	1.480608e-01	6.424653e-01	1.938918e-24	1.394448e-01	2.649903e-03	1.083474e-28	1.713242e-01	1.348237e-04	1.303275e-1711	0.000000e+00	0.000000e+00	2.586673e-1943	0.000000e+00	0.000000e+00
4.145888e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	8.502672e-24	1.219911e-2618	0.000000e+00	0.000000e+00	1.193316e-97	1.395851e-01	3.662372e-01	5.510531e-3629	0.000000e+00	0.000000e+00	6.277267e-24	1.379929e-01	1.309533e-03	9.219303e-41	1.832319e-01	1.047430e-02	3.014612e-26	1.577528e-01	4.050956e-04	6.613430e-27	1.613327e-01	1.324177e-04	8.881460e-51	1.729528e-01	6.415107e-01	2.188526e-24	1.392180e-01	3.676628e-03	1.185093e-28	1.716909e-01	1.645825e-04	2.749484e-1680	0.000000e+00	0.000000e+00	9.078485e-1908	0.000000e+00	0.000000e+00
4.223044e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	9.548817e-24	8.781165e-2571	0.000000e+00	0.000000e+00	4.656662e-96	1.518399e-01	5.480738e-01	1.081446e-3562	0.000000e+00	0.000000e+00	7.040930e-24	1.435095e-01	6.607957e-05	2.777284e-40	1.352872e-01	6.285520e-02	3.297413e-26	1.584736e-01	3.437334e-04	7.235768e-27	1.677353e-01	2.735942e-04	4.187867e-50	1.762885e-01	7.054287e-01	2.467548e-24	1.376805e-01	3.626475e-03	1.296136e-28	1.828497e-01	2.664635e-04	1.555777e-1649	0.000000e+00	0.000000e+00	6.980076e-1873	0.000000e+00	0.000000e+00
4.301636e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.071605e-23	8.565944e-2524	0.000000e+00	0.000000e+00	1.700254e-94	1.656455e-01	6.514370e-01	1.304424e-3497	0.000000e+00	0.000000e+00	7.892327e-24	1.376587e-01	8.604857e-05	8.196182e-40	1.856563e-01	1.933550e-01	3.607000e-26	1.641011e-01	4.821928e-04	7.912200e-27	1.768015e-01	2.834941e-04	1.919028e-49	1.366619e-01	2.672789e-01	2.779596e-24	1.356003e-01	6.264158e-04	1.417810e-28	1.850883e-01	8.801716e-08	2.402327e-1619	0.000000e+00	0.000000e+00	1.236535e-1838	0.000000e+00	0.000000e+00
4.381690e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.201331e-23	1.172187e-2477	0.000000e+00	0.000000e+00	5.805357e-93	1.523612e-01	5.379142e-01	4.672104e-3434	0.000000e+00	0.000000e+00	8.837606e-24	1.434978e-01	2.848219e-06	2.373473e-39	4.943816e-01	4.155335e-01	3.945392e-26	1.662420e-01	4.804048e-04	8.654526e-27	1.782397e-01	2.442291e-04	8.551546e-49	1.584004e-01	3.197360e-02	3.127444e-24	1.382924e-01	1.826947e-04	1.550921e-28	1.749062e-01	1.904077e-04	1.024534e-1589	0.000000e+00	0.000000e+00	5.137826e-1805	0.000000e+00	0.000000e+00
4.463234e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.345777e-23	2.257265e-2432	0.000000e+00	0.000000e+00	1.859101e-91	1.393930e-01	6.780903e-01	2.449387e-3371	0.000000e+00	0.000000e+00	9.889255e-24	1.367868e-01	4.697141e-04	6.731358e-39	4.296584e-01	3.954914e-01	4.315594e-26	1.688490e-01	3.200928e-04	9.466865e-27	1.605546e-01	1.798026e-04	3.706147e-48	1.384183e-01	5.416272e-03	3.515720e-24	1.357388e-01	3.839572e-04	1.697060e-28	1.901158e-01	3.125997e-04	1.272623e-1560	0.000000e+00	0.000000e+00	5.299226e-1772	0.000000e+00	0.000000e+00
4.546295e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.506288e-23	6.494861e-2388	0.000000e+00	0.000000e+00	5.585130e-90	1.615004e-01	6.400656e-01	9.258825e-3310	0.000000e+00	0.000000e+00	1.105644e-23	1.441542e-01	4.490030e-05	1.873513e-38	4.890745e-01	3.613346e-01	4.721252e-26	1.685487e-01	4.290216e-04	1.035659e-26	1.600490e-01	2.195671e-04	1.563868e-47	1.503410e-01	2.778196e-03	3.948684e-24	1.365850e-01	5.385249e-06	1.856773e-28	2.085670e-01	3.507039e-04	4.725703e-1532	0.000000e+00	0.000000e+00	1.342866e-1739	0.000000e+00	0.000000e+00
4.630903e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.684751e-23	2.825245e-2344	0.000000e+00	0.000000e+00	1.576693e-88	1.711512e-01	7.325150e-01	2.600203e-3249	0.000000e+00	0.000000e+00	1.235353e-23	1.391109e-01	7.910574e-05	5.110214e-38	1.562593e-01	1.176668e-01	5.165240e-26	1.628862e-01	3.770779e-04	1.132972e-26	1.618746e-01	1.124027e-04	6.425501e-47	1.407046e-01	8.065622e-03	4.430792e-24	1.380839e-01	2.300271e-03	2.030450e-28	1.729750e-01	1.202091e-06	5.140317e-1504	0.000000e+00	0.000000e+00	8.729882e-1708	0.000000e+00	0.000000e+00
4.717085e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	1.882827e-23	2.044269e-2301	0.000000e+00	0.000000e+00	4.184580e-87	1.435376e-01	8.156735e-01	5.747654e-3190	0.000000e+00	0.000000e+00	1.379193e-23	1.366655e-01	7.327960e-04	1.370081e-37	4.052797e-01	9.880789e-02	5.650338e-26	1.748980e-01	3.767759e-04	1.239211e-26	1.736306e-01	2.701068e-04	2.571897e-46	1.539105e-01	5.938645e-03	4.967229e-24	1.382322e-01	1.946110e-03	2.220572e-28	1.730675e-01	1.066940e-04	1.728232e-1476	0.000000e+00	0.000000e+00	1.482087e-1676	0.000000e+00	0.000000e+00
4.804870e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.102712e-23	2.364275e-2259	0.000000e+00	0.000000e+00	1.045823e-85	1.395424e-01	7.860830e-01	1.057593e-3131	0.000000e+00	0.000000e+00	1.538726e-23	1.393449e-01	2.065985e-03	3.605782e-37	1.353349e-01	1.633517e-01	6.181728e-26	1.687183e-01	2.897821e-04	1.355786e-26	1.774353e-01	2.790579e-04	1.003526e-45	1.475016e-01	4.959853e-03	5.564238e-24	1.410898e-01	2.091019e-06	2.429406e-28	1.737520e-01	1.161336e-04	1.827003e-1449	0.000000e+00	0.000000e+00	6.828850e-1646	0.000000e+00	0.000000e+00
4.894290e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.346820e-23	4.686855e-2218	0.000000e+00	0.000000e+00	2.463729e-84	1.390306e-01	7.524313e-01	1.674705e-3074	0.000000e+00	0.000000e+00	1.715672e-23	1.360903e-01	3.220937e-03	9.322938e-37	1.366945e-01	1.984447e-01	6.763969e-26	1.578338e-01	3.518870e-04	1.483316e-26	1.675230e-01	1.894698e-04	3.820041e-45	2.900118e-01	9.999067e-01	6.228733e-24	1.366829e-01	1.430993e-04	2.657763e-28	1.776801e-01	1.585915e-04	6.211463e-1423	0.000000e+00	0.000000e+00	8.631009e-1616	0.000000e+00	0.000000e+00
4.985373e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.617156e-23	1.627747e-2177	0.000000e+00	0.000000e+00	5.476903e-83	1.384353e-01	6.479110e-01	2.367647e-3018	0.000000e+00	0.000000e+00	1.911500e-23	1.362762e-01	2.686510e-03	2.369212e-36	4.156302e-01	2.556757e-01	7.399939e-26	1.567952e-01	3.115621e-04	1.622784e-26	1.622974e-01	2.174781e-04	1.417442e-44	1.457317e-01	3.910747e-03	6.966040e-24	1.370079e-01	1.953902e-05	2.907251e-28	1.833263e-01	3.419241e-04	6.882482e-1397	0.000000e+00	0.000000e+00	3.038039e-1586	0.000000e+00	0.000000e+00
5.078152e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	2.916977e-23	1.028200e-2137	0.000000e+00	0.000000e+00	1.149757e-81	1.312468e-01	6.178216e-01	3.185398e-2963	0.000000e+00	0.000000e+00	2.128591e-23	1.356936e-01	2.620071e-03	5.914373e-36	2.558979e-01	1.527014e-01	8.096870e-26	1.601259e-01	3.862757e-04	1.775443e-26	1.772007e-01	2.256346e-04	5.137224e-44	2.048610e-01	1.323639e-02	7.784822e-24	1.377800e-01	6.183903e-05	3.181136e-28	1.880496e-01	3.030528e-04	2.553962e-1371	0.000000e+00	0.000000e+00	3.113411e-1557	0.000000e+00	0.000000e+00
5.172657e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	3.249006e-23	1.229682e-2098	0.000000e+00	0.000000e+00	2.283771e-80	1.352773e-01	5.727035e-01	4.197945e-2909	0.000000e+00	0.000000e+00	2.368723e-23	1.374670e-01	3.087982e-03	1.452536e-35	1.371079e-01	8.132290e-02	8.858626e-26	1.749328e-01	2.169280e-04	1.942577e-26	1.785589e-01	2.075285e-04	1.818125e-43	1.428461e-01	6.348021e-03	8.694472e-24	1.394059e-01	2.211718e-03	3.480632e-28	1.876918e-01	1.778367e-04	3.224545e-1346	0.000000e+00	0.000000e+00	9.371430e-1529	0.000000e+00	0.000000e+00
5.268921e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	3.616445e-23	2.775021e-2060	0.000000e+00	0.000000e+00	4.294558e-79	1.453357e-01	5.981691e-01	5.663964e-2856	0.000000e+00	0.000000e+00	2.634336e-23	1.370171e-01	2.786167e-03	3.507752e-35	2.296069e-01	9.280257e-02	9.695427e-26	1.632020e-01	4.392690e-04	2.125543e-26	1.607643e-01	2.263808e-04	6.284919e-43	1.757916e-01	1.861726e-03	9.702503e-24	1.401077e-01	2.507172e-03	3.808167e-28	1.871150e-01	1.955809e-04	1.412685e-1321	0.000000e+00	0.000000e+00	8.546287e-1501	0.000000e+00	0.000000e+00
5.366977e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	4.023526e-23	1.285437e-2022	0.000000e+00	0.000000e+00	7.646912e-78	1.371419e-01	5.700142e-01	8.166254e-2804	0.000000e+00	0.000000e+00	2.928480e-23	1.365165e-01	3.183379e-03	8.338282e-35	4.149023e-01	7.811280e-02	1.060722e-25	1.604106e-01	6.297817e-05	2.325792e-26	1.609503e-01	2.627235e-04	2.123684e-42	1.660253e-01	5.065336e-03	1.082071e-23	1.405664e-01	2.795099e-03	4.166940e-28	1.857128e-01	1.330270e-04	2.207460e-1297	0.000000e+00	0.000000e+00	2.384311e-1473	0.000000e+00	0.000000e+00
5.466857e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	4.473516e-23	1.196147e-1985	0.000000e+00	0.000000e+00	1.291625e-76	1.318971e-01	4.702878e-01	1.308657e-2752	0.000000e+00	0.000000e+00	3.253230e-23	1.375098e-01	2.737383e-03	1.949359e-34	2.158493e-01	1.471248e-02	1.160688e-25	1.622398e-01	3.235699e-04	2.545007e-26	1.612868e-01	2.154008e-04	7.017403e-42	1.696420e-01	6.906698e-02	1.206088e-23	1.361095e-01	2.692556e-03	4.560472e-28	1.728824e-01	1.199960e-04	1.243676e-1273	0.000000e+00	0.000000e+00	2.099773e-1446	0.000000e+00	0.000000e+00
5.568596e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	4.970527e-23	2.325201e-1949	0.000000e+00	0.000000e+00	2.071697e-75	1.345253e-01	4.481599e-01	2.439448e-2702	0.000000e+00	0.000000e+00	3.611764e-23	1.579394e-01	3.649012e-03	4.487764e-34	1.689445e-01	3.942592e-02	1.270045e-25	1.769966e-01	3.115886e-04	2.784758e-26	1.618396e-01	1.596858e-04	2.267857e-41	1.827314e-01	5.161575e-04	1.343227e-23	1.404304e-01	2.338946e-03	4.989119e-28	1.900515e-01	2.030567e-04	2.572002e-1250	0.000000e+00	0.000000e+00	5.987413e-1420	0.000000e+00	0.000000e+00
5.672229e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	5.520573e-23	1.006166e-1913	0.000000e+00	0.000000e+00	3.158273e-74	1.390855e-01	4.385604e-01	5.527073e-2653	0.000000e+00	0.000000e+00	4.008302e-23	1.562266e-01	3.040547e-03	1.017588e-33	1.359772e-01	6.292798e-02	1.389766e-25	1.674239e-01	2.781594e-04	3.055608e-26	6.606529e-01	6.188404e-02	7.174043e-41	1.518839e-01	1.017844e-04	1.495263e-23	1.373137e-01	2.919520e-03	5.459374e-28	1.856657e-01	2.156013e-04	1.993842e-1227	0.000000e+00	0.000000e+00	5.574243e-1394	0.000000e+00	0.000000e+00
5.777790e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	6.128556e-23	9.570376e-1879	0.000000e+00	0.000000e+00	4.579517e-73	2.735136e-01	6.851354e-01	1.562284e-2604	0.000000e+00	0.000000e+00	4.446490e-23	1.531888e-01	3.393016e-03	2.272340e-33	1.401185e-01	9.045608e-02	1.521015e-25	1.587440e-01	4.056762e-04	3.334493e-26	1.778915e-01	4.128834e-04	2.221499e-40	1.470895e-01	4.214119e-05	1.663462e-23	1.378620e-01	3.411268e-03	5.974837e-28	1.761862e-01	1.129366e-04	5.914443e-1205	0.000000e+00	4.896675e-223	1.745563e-1368	0.000000e+00	0.000000e+00
5.885316e-02	1.000000e-20	1.254361e+02	1.250899e+02	-2.510152e-02	6.799989e-23	2.094250e-1844	0.000000e+00	0.000000e+00	6.320352e-72	3.050000e-01	6.959171e-01	5.716574e-2557	0.000000e+00	0.000000e+00	4.930003e-23	1.584290e-01	3.857845e-03	4.999732e-33	1.432469e-01	4.451971e-02	1.664528e-25	1.626202e-01	1.706226e-04	3.649337e-26	1.628951e-01	1.779371e-04	6.736406e-40	1.579830e-01	5.059584e-02	1.849626e-23	1.366304e-01	3.795254e-03	6.538389e-28	1.737167e-01	7.787570e-05	6.778841e-1183	0.000000e+00	0.000000e+00	1.858241e-1343	0.000000e+00	0.000000e+00
