	T          	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
2.575263e-02	4.000000e-03	1.500000e-01	3.544794e-4258	0.000000e+00	0.000000e+00	-4.735353e-121	-1.099554e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.813201e+19	-2.646596e-01	9.886473e-01	-2.259028e-21	-9.703477e-02	1.000000e+00	-8.938421e+16	-6.318469e-01	1.000000e+00	-1.943145e+16	-2.385547e-01	1.000000e+00	-1.744178e-39	-1.053876e-01	1.000000e+00	-1.021822e+19	-3.193064e-01	9.153286e-01	-1.714845e+14	-2.607541e-01	1.000000e+00	2.059243e-2692	0.000000e+00	0.000000e+00	7.364846e-3062	0.000000e+00	0.000000e+00	-3.845922e+19
2.672106e-02	4.000000e-03	1.500000e-01	1.990161e-4103	0.000000e+00	0.000000e+00	-4.710584e-116	-9.787862e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.317146e+19	-1.083265e+00	9.996847e-01	-6.289558e-20	-9.734232e-02	1.000000e+00	-1.048041e+17	-3.004170e-01	1.000000e+00	-2.290656e+16	-2.704035e-01	1.000000e+00	-2.044481e-37	-1.059276e-01	1.000000e+00	-1.206794e+19	-1.190740e+00	9.929129e-01	-4.041639e+14	-5.457637e-01	1.000000e+00	2.900776e-2594	0.000000e+00	0.000000e+00	1.704276e-2950	0.000000e+00	0.000000e+00	-4.536752e+19
2.772591e-02	4.000000e-03	1.500000e-01	2.746744e-3954	0.000000e+00	0.000000e+00	-3.119215e-111	-9.915258e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.874074e+19	-1.446286e-01	9.988692e-01	-1.551217e-18	-1.015747e-01	1.000000e+00	-1.223930e+17	-5.882786e-01	1.000000e+00	-2.671010e+16	-2.339438e-01	1.000000e+00	-2.014772e-35	-1.021491e-01	1.000000e+00	-1.408311e+19	-1.692698e-01	9.680572e-01	-4.784316e+14	-5.978235e-01	1.000000e+00	1.106143e-2499	0.000000e+00	0.000000e+00	3.580579e-2843	0.000000e+00	0.000000e+00	-5.297344e+19
2.876854e-02	4.000000e-03	1.500000e-01	1.488246e-3810	0.000000e+00	0.000000e+00	-1.379937e-106	-9.977582e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.492631e+19	-5.566213e-01	9.547635e-01	-3.398889e-17	-1.009676e-01	1.000000e+00	-1.415824e+17	-5.188149e-01	1.000000e+00	-3.091638e+16	-2.614091e-01	1.000000e+00	-1.678517e-33	-9.889003e-02	1.000000e+00	-1.634815e+19	-5.636002e-01	8.173674e-01	-5.530439e+14	-4.602822e-01	1.000000e+00	1.614393e-2408	0.000000e+00	0.000000e+00	9.628324e-2740	0.000000e+00	0.000000e+00	-6.144751e+19
2.985038e-02	4.000000e-03	1.500000e-01	4.969877e-3672	0.000000e+00	0.000000e+00	-4.130232e-102	-9.963183e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.085064e+19	-1.618085e-01	1.000000e+00	-6.647982e-16	-1.034759e-01	1.000000e+00	-1.597327e+17	-2.574703e-01	1.000000e+00	-3.550275e+16	-2.864998e-01	1.000000e+00	-1.188598e-31	-9.702311e-02	1.000000e+00	-1.882808e+19	-4.296796e-01	8.929805e-01	-6.359780e+14	-6.351382e-01	1.000000e+00	1.164224e-2320	0.000000e+00	0.000000e+00	4.661155e-2640	0.000000e+00	0.000000e+00	-6.987459e+19
3.097291e-02	4.000000e-03	1.500000e-01	1.579786e-3538	0.000000e+00	0.000000e+00	-8.493821e-98	-1.011874e-01	1.000000e+00	-1.886945e-4902	-inf	0.000000e+00	-5.896246e+19	-2.545144e-01	9.635631e-01	-1.166184e-14	-1.008862e-01	1.000000e+00	-1.850106e+17	-3.627022e-01	1.000000e+00	-4.045133e+16	-2.564638e-01	1.000000e+00	-7.333557e-30	-3.681510e-01	1.000000e+00	-2.148971e+19	-2.829037e-01	8.512504e-01	-3.626018e+14	-2.994584e-01	1.000000e+00	5.508620e-2236	0.000000e+00	0.000000e+00	5.440295e-2544	0.000000e+00	0.000000e+00	-8.067799e+19
3.213764e-02	4.000000e-03	1.500000e-01	7.268741e-3410	0.000000e+00	0.000000e+00	-1.216895e-93	-1.018084e-01	1.000000e+00	-2.953948e-4724	-inf	0.000000e+00	-6.685858e+19	-4.748808e-01	9.112162e-01	-1.875774e-13	-2.525562e-01	1.000000e+00	-2.068999e+17	-2.724671e-01	1.000000e+00	-4.569488e+16	-2.765869e-01	1.000000e+00	-3.818414e-28	-3.638000e-01	1.000000e+00	-2.438173e+19	-4.304498e-01	7.754412e-01	-8.173743e+14	-4.891252e-01	1.000000e+00	2.190415e-2154	0.000000e+00	0.000000e+00	2.114760e-2451	0.000000e+00	0.000000e+00	-9.149372e+19
3.334618e-02	4.000000e-03	1.500000e-01	8.756492e-3247	0.000000e+00	0.000000e+00	-1.230291e-89	-9.938002e-02	1.000000e+00	-1.607364e-4552	-inf	0.000000e+00	-7.518557e+19	-6.070488e-01	8.904478e-01	-2.619065e-12	-1.018470e-01	1.000000e+00	-2.346541e+17	-2.415277e-01	1.000000e+00	-5.143690e+16	-3.411681e-01	1.000000e+00	-1.686489e-26	-9.924840e-02	1.000000e+00	-2.742959e+19	-5.803643e-01	7.519854e-01	-4.521001e+14	-2.714704e-01	1.000000e+00	9.582799e-2076	0.000000e+00	0.000000e+00	3.615947e-2362	0.000000e+00	0.000000e+00	-1.029017e+20
3.460016e-02	4.000000e-03	1.500000e-01	9.186370e-3129	0.000000e+00	0.000000e+00	-8.885227e-86	-9.855134e-02	1.000000e+00	-5.210119e-4387	-inf	0.000000e+00	-8.404521e+19	-2.695296e-01	9.377876e-01	-3.382734e-11	-1.071733e-01	1.000000e+00	-2.621019e+17	-3.863919e-01	1.000000e+00	-5.719396e+16	-2.709115e-01	1.000000e+00	-6.734264e-25	-2.993821e-01	1.000000e+00	-3.066736e+19	-2.636634e-01	7.866117e-01	-1.023083e+15	-4.815456e-01	1.000000e+00	6.135180e-2000	0.000000e+00	0.000000e+00	3.560152e-2276	0.000000e+00	0.000000e+00	-1.150329e+20
3.590130e-02	4.000000e-03	1.500000e-01	5.276361e-3015	0.000000e+00	0.000000e+00	-4.643966e-82	-1.001065e-01	1.000000e+00	-1.691439e-4227	-inf	0.000000e+00	-9.332040e+19	-3.526498e-01	8.968035e-01	-3.979409e-10	-9.770657e-02	1.000000e+00	-2.902796e+17	-4.656394e-01	1.000000e+00	-6.287804e+16	-2.731199e-01	1.000000e+00	-2.264141e-23	-9.777353e-02	1.000000e+00	-3.409830e+19	-3.314856e-01	7.242882e-01	-1.119792e+15	-1.104179e+01	1.000000e+00	6.794994e-1927	0.000000e+00	0.000000e+00	2.707553e-2193	0.000000e+00	0.000000e+00	-1.277730e+20
3.725137e-02	4.000000e-03	1.500000e-01	2.107235e-2905	0.000000e+00	0.000000e+00	-1.776801e-78	-9.933892e-02	1.000000e+00	-9.074723e-4074	-inf	0.000000e+00	-1.029071e+20	-3.224548e-01	8.607459e-01	-4.268333e-09	-9.646312e-02	1.000000e+00	-3.195045e+17	-2.881335e-01	1.000000e+00	-6.989058e+16	-3.490369e-01	1.000000e+00	-6.792679e-22	-9.843963e-02	1.000000e+00	-3.762428e+19	-4.161114e-01	6.202141e-01	-6.193780e+14	-2.869733e-01	1.000000e+00	1.686749e-1856	0.000000e+00	0.000000e+00	2.023976e-2113	0.000000e+00	0.000000e+00	-1.409213e+20
3.865221e-02	4.000000e-03	1.500000e-01	9.085694e-2800	0.000000e+00	0.000000e+00	-5.044834e-75	-1.054694e-01	1.000000e+00	-1.302901e-3925	-inf	0.000000e+00	-1.128071e+20	-2.508666e-01	8.903409e-01	-4.192660e-08	-9.663489e-02	1.000000e+00	-3.497278e+17	-3.618991e-01	1.000000e+00	-7.640829e+16	-2.590611e-01	1.000000e+00	-1.802010e-20	-1.006184e-01	1.000000e+00	-4.127232e+19	-2.302077e-01	8.108584e-01	-1.365764e+15	-3.986663e-01	1.000000e+00	1.183196e-1788	0.000000e+00	0.000000e+00	1.924970e-2036	0.000000e+00	0.000000e+00	-1.545069e+20
4.010573e-02	4.000000e-03	1.500000e-01	5.577778e-2698	0.000000e+00	0.000000e+00	-1.067307e-71	-1.047955e-01	1.000000e+00	-7.970222e-3783	-inf	0.000000e+00	-1.228388e+20	-2.678054e-01	8.210516e-01	-3.778144e-07	-1.060836e-01	1.000000e+00	-3.799454e+17	-2.799122e-01	1.000000e+00	-8.302322e+16	-3.105967e-01	1.000000e+00	-4.229580e-19	-1.009041e-01	1.000000e+00	-4.500165e+19	-2.616228e-01	7.758464e-01	-1.487406e+15	-6.530800e-01	1.000000e+00	2.906015e-1723	0.000000e+00	0.000000e+00	2.972266e-1962	0.000000e+00	0.000000e+00	-1.683049e+20
4.161391e-02	4.000000e-03	1.500000e-01	7.230491e-2600	0.000000e+00	0.000000e+00	-1.732191e-68	-1.112444e-01	1.000000e+00	-3.253052e-3645	-inf	0.000000e+00	-1.331768e+20	-2.588159e-01	8.104126e-01	-3.147031e-06	-1.003903e-01	1.000000e+00	-4.111266e+17	-6.004806e-01	1.000000e+00	-8.961486e+16	-2.975856e-01	1.000000e+00	-8.852202e-18	-1.012148e-01	1.000000e+00	-4.888433e+19	-4.918604e-01	5.671224e-01	-1.606941e+15	-5.120398e-01	1.000000e+00	3.014598e-1660	0.000000e+00	0.000000e+00	9.349704e-1891	0.000000e+00	0.000000e+00	-1.825635e+20
4.317880e-02	4.000000e-03	1.500000e-01	2.587090e-2505	0.000000e+00	0.000000e+00	-2.120159e-65	-1.112759e-01	1.000000e+00	-1.363854e-3512	-inf	0.000000e+00	-1.435671e+20	-4.915682e-01	5.745523e-01	-2.417998e-05	-1.132544e-01	1.000000e+00	-4.421464e+17	-3.492001e-01	1.000000e+00	-9.669712e+16	-2.809431e-01	1.000000e+00	-1.690642e-16	-1.331065e-01	1.000000e+00	-5.265009e+19	-5.003633e-01	3.983083e-01	-1.729097e+15	-4.424884e-01	1.000000e+00	1.596998e-1599	0.000000e+00	0.000000e+00	7.515388e-1822	0.000000e+00	0.000000e+00	-1.967578e+20
4.480254e-02	4.000000e-03	1.500000e-01	3.498913e-2414	0.000000e+00	0.000000e+00	-2.001947e-62	-1.110695e-01	1.000000e+00	-3.487103e-3344	-inf	0.000000e+00	-1.537354e+20	-2.565000e-01	7.976246e-01	-1.723104e-04	-1.035297e-01	1.000000e+00	-4.725576e+17	-3.545870e-01	1.000000e+00	-1.025465e+17	-2.877354e-01	1.000000e+00	-2.786913e-15	-1.042697e-01	1.000000e+00	-5.641231e+19	-2.517869e-01	7.139621e-01	-1.854754e+15	-1.413941e+00	1.000000e+00	5.439631e-1541	0.000000e+00	0.000000e+00	1.944197e-1755	0.000000e+00	0.000000e+00	-2.107247e+20
4.648734e-02	4.000000e-03	1.500000e-01	2.277993e-2326	0.000000e+00	0.000000e+00	-1.474829e-59	-1.162401e-01	1.000000e+00	-1.514441e-3222	-inf	0.000000e+00	-1.639127e+20	-2.977484e-01	7.045585e-01	-1.143252e-03	-1.015857e-01	1.000000e+00	-5.027826e+17	-3.560810e-01	1.000000e+00	-1.088509e+17	-2.735261e-01	1.000000e+00	-4.212087e-14	-1.023212e-01	1.000000e+00	-6.019539e+19	-3.471546e-01	5.494036e-01	-1.964352e+15	-4.245159e-01	1.000000e+00	1.366681e-1484	0.000000e+00	0.000000e+00	1.938343e-1691	0.000000e+00	0.000000e+00	-2.247217e+20
4.823549e-02	4.000000e-03	1.500000e-01	1.008365e-2241	0.000000e+00	0.000000e+00	-8.546778e-57	-1.196421e-01	1.000000e+00	-2.607167e-3105	-inf	0.000000e+00	-1.738800e+20	-3.359371e-01	6.164500e-01	-7.050922e-03	-1.014469e-01	1.000000e+00	-5.321437e+17	-3.346141e-01	1.000000e+00	-1.152124e+17	-2.748300e-01	1.000000e+00	-5.764784e-13	-1.088172e-01	1.000000e+00	-6.388838e+19	-3.144417e-01	5.349701e-01	-2.076686e+15	-5.173187e-01	1.000000e+00	3.148382e-1430	0.000000e+00	0.000000e+00	9.171404e-1630	0.000000e+00	0.000000e+00	-2.384178e+20
5.004939e-02	4.000000e-03	1.500000e-01	3.683866e-2160	0.000000e+00	0.000000e+00	-3.907755e-54	-1.144639e-01	1.000000e+00	-2.423088e-2992	-inf	0.000000e+00	-1.833070e+20	-2.964049e-01	4.936006e-01	-4.071625e-02	-1.041865e-01	1.000000e+00	-5.602863e+17	-3.213115e-01	1.000000e+00	-1.225198e+17	-2.909215e-01	1.000000e+00	-7.172730e-12	-1.019021e-01	1.000000e+00	-6.740929e+19	-3.306336e-01	4.048121e-01	-2.195785e+15	-4.207107e-01	1.000000e+00	7.656574e-1378	0.000000e+00	0.000000e+00	2.575554e-1570	0.000000e+00	0.000000e+00	-2.514013e+20
5.193150e-02	4.000000e-03	1.500000e-01	1.505361e-2081	0.000000e+00	0.000000e+00	-1.435312e-51	-1.120825e-01	1.000000e+00	-1.875800e-2883	-inf	0.000000e+00	-1.924957e+20	-2.932080e-01	4.781467e-01	-2.198379e-01	-1.040012e-01	1.000000e+00	-5.873828e+17	-3.441889e-01	1.000000e+00	-1.284855e+17	-2.982084e-01	1.000000e+00	-8.117841e-11	-9.707905e-02	1.000000e+00	-7.089966e+19	-4.036522e-01	2.995983e-01	-2.299588e+15	-5.824462e-01	1.000000e+00	2.400460e-1327	0.000000e+00	0.000000e+00	5.009318e-1513	0.000000e+00	0.000000e+00	-2.641136e+20
5.388438e-02	4.000000e-03	1.500000e-01	8.717202e-2006	0.000000e+00	0.000000e+00	-4.188230e-49	-1.015686e-01	1.000000e+00	-1.616513e-2778	-inf	0.000000e+00	-2.010487e+20	-2.736323e-01	3.413631e-01	-1.115173e+00	-1.057183e-01	1.000000e+00	-6.127415e+17	-3.403553e-01	1.000000e+00	-1.341046e+17	-4.033649e-01	1.000000e+00	-8.398674e-10	-9.877339e-02	1.000000e+00	-7.420877e+19	-5.011114e-01	2.060452e-01	-2.397702e+15	-5.050109e-01	1.000000e+00	1.100730e-1278	0.000000e+00	0.000000e+00	8.188435e-1458	0.000000e+00	0.000000e+00	-2.760067e+20
5.591071e-02	4.000000e-03	1.500000e-01	9.318802e-1933	0.000000e+00	0.000000e+00	-1.004362e-46	-9.879591e-02	1.000000e+00	-2.155799e-2677	-inf	0.000000e+00	-2.094840e+20	-2.663987e-01	4.264080e-01	-5.324764e+00	-1.102343e-01	1.000000e+00	-6.371418e+17	-5.353762e-01	1.000000e+00	-1.390991e+17	-2.471387e-01	1.000000e+00	-7.966276e-09	-9.909441e-02	1.000000e+00	-7.715046e+19	-2.805125e-01	2.763371e-01	-2.487495e+15	-3.823035e-01	1.000000e+00	8.495631e-1232	0.000000e+00	0.000000e+00	1.320517e-1404	0.000000e+00	0.000000e+00	-2.874132e+20
5.801323e-02	4.000000e-03	1.500000e-01	2.179883e-1862	0.000000e+00	0.000000e+00	-1.993785e-44	-1.163058e-01	1.000000e+00	-6.224071e-2580	-inf	0.000000e+00	-2.170575e+20	-2.773417e-01	3.222959e-01	-2.396015e+01	-9.998856e-02	1.000000e+00	-6.585985e+17	-5.345185e-01	1.000000e+00	-1.437460e+17	-3.004256e-01	1.000000e+00	-6.950673e-08	-1.006449e-01	1.000000e+00	-8.001873e+19	-2.709011e-01	2.776479e-01	-2.576244e+15	-4.625956e-01	1.000000e+00	1.352618e-1186	0.000000e+00	0.000000e+00	2.504309e-1353	0.000000e+00	0.000000e+00	-2.978811e+20
6.019482e-02	4.000000e-03	1.500000e-01	1.426358e-1794	0.000000e+00	0.000000e+00	-3.180924e-42	-1.067319e-01	1.000000e+00	-5.187297e-2486	-inf	0.000000e+00	-2.239888e+20	-3.485661e-01	1.992612e-01	-1.018872e+02	-1.054216e-01	1.000000e+00	-6.740161e+17	-2.463351e-01	1.000000e+00	-1.470517e+17	-2.851400e-01	1.000000e+00	-5.588649e-07	-1.063628e-01	1.000000e+00	-8.259508e+19	-2.060244e-01	4.675709e-01	-2.650183e+15	-3.500011e-01	1.000000e+00	4.894856e-1143	0.000000e+00	0.000000e+00	6.700086e-1304	0.000000e+00	0.000000e+00	-3.074076e+20
6.245845e-02	4.000000e-03	1.500000e-01	3.295376e-1729	0.000000e+00	0.000000e+00	-4.272213e-40	-1.048537e-01	1.000000e+00	-1.755210e-2395	-inf	0.000000e+00	-2.300384e+20	-3.660892e-01	1.329550e-01	-4.100341e+02	-1.015798e-01	1.000000e+00	-6.948912e+17	-3.657981e-01	1.000000e+00	-1.530774e+17	-1.135849e+00	1.000000e+00	-4.162091e-06	-1.076264e-01	1.000000e+00	-8.490643e+19	-3.189266e-01	1.889252e-01	-2.718627e+15	-5.957028e-01	1.000000e+00	4.603031e-1101	0.000000e+00	0.000000e+00	2.818133e-1256	0.000000e+00	0.000000e+00	-3.157955e+20
6.480720e-02	4.000000e-03	1.500000e-01	3.204496e-1666	0.000000e+00	0.000000e+00	-4.854603e-38	-1.137129e-01	1.000000e+00	-3.033806e-2308	-inf	0.000000e+00	-2.346567e+20	-1.706821e-01	3.052473e-01	-1.566643e+03	-1.039951e-01	1.000000e+00	-7.091870e+17	-4.190203e-01	1.000000e+00	-1.550973e+17	-2.787970e-01	1.000000e+00	-2.879740e-05	-1.061759e-01	1.000000e+00	-8.701894e+19	-4.028243e-01	1.270777e-01	-2.778289e+15	-6.269564e-01	1.000000e+00	1.303791e-1060	0.000000e+00	2.371995e-79	2.276974e-1210	0.000000e+00	0.000000e+00	-3.225427e+20
6.724427e-02	4.000000e-03	1.500000e-01	1.615117e-1605	0.000000e+00	0.000000e+00	-4.527665e-36	-9.979801e-02	1.000000e+00	-3.649418e-2224	-inf	0.000000e+00	-2.397417e+20	-3.978859e-01	6.625753e-02	-5.680593e+03	-1.101812e-01	1.000000e+00	-7.211780e+17	-3.064418e-01	1.000000e+00	-1.578885e+17	-4.567835e-01	1.000000e+00	-1.851267e-04	-1.017690e-01	1.000000e+00	-8.864977e+19	-3.598004e-01	5.802760e-02	-2.807104e+15	-7.352928e-01	1.000000e+00	1.287779e-1021	0.000000e+00	0.000000e+00	3.956641e-1166	0.000000e+00	0.000000e+00	-3.292733e+20
6.977300e-02	4.000000e-03	1.500000e-01	5.061706e-1547	0.000000e+00	0.000000e+00	-3.619380e-34	-9.853218e-02	1.000000e+00	-3.871146e-2143	-inf	0.000000e+00	-2.433645e+20	-2.847963e-01	1.720176e-01	-1.962593e+04	-1.008411e-01	1.000000e+00	-7.301039e+17	-2.562464e-01	1.000000e+00	-1.598627e+17	-3.243066e-01	1.000000e+00	-1.110272e-03	-1.044671e-01	1.000000e+00	-8.998173e+19	-2.614263e-01	1.294279e-01	-2.862986e+15	-4.676218e-01	1.000000e+00	4.674635e-984	9.947959e-02	1.000000e+00	1.694487e-1123	0.000000e+00	0.000000e+00	-3.342390e+20
7.239681e-02	4.000000e-03	1.500000e-01	1.229503e-1490	0.000000e+00	0.000000e+00	-2.509380e-32	-2.902519e-01	1.000000e+00	-5.018417e-2065	-inf	0.000000e+00	-2.461445e+20	-2.907681e-01	1.828482e-01	-6.476681e+04	-1.014692e-01	1.000000e+00	-7.404389e+17	-6.698181e-01	1.000000e+00	-1.615257e+17	-5.610350e-01	1.000000e+00	-6.223171e-03	-1.038561e-01	1.000000e+00	-9.110275e+19	-2.804769e-01	1.983281e-01	-2.885920e+15	-4.949890e-01	1.000000e+00	7.712083e-948	1.128800e-01	1.000000e+00	2.081246e-1082	0.000000e+00	0.000000e+00	-3.381521e+20
7.511929e-02	4.000000e-03	1.500000e-01	2.679454e-1436	0.000000e+00	0.000000e+00	-1.460549e-30	-4.508570e-01	1.000000e+00	-9.111231e-1990	-inf	0.000000e+00	-2.478194e+20	-2.991948e-01	1.402774e-01	-2.037417e+05	-1.020802e-01	1.000000e+00	-7.431649e+17	-5.382977e-01	1.000000e+00	-1.622196e+17	-4.459903e-01	1.000000e+00	-3.266741e-02	-1.003178e-01	1.000000e+00	-9.177391e+19	-3.413181e-01	1.222458e-01	-2.921195e+15	-1.263838e+00	1.000000e+00	6.104935e-913	1.144535e-01	1.000000e+00	8.317885e-1043	0.000000e+00	0.000000e+00	-3.405016e+20
7.794416e-02	4.000000e-03	1.500000e-01	6.247679e-1384	0.000000e+00	0.000000e+00	-7.177453e-29	-9.927514e-02	1.000000e+00	-3.092331e-1917	-inf	0.000000e+00	-2.486764e+20	-3.031683e-01	1.040832e-01	-6.144530e+05	-1.017249e-01	1.000000e+00	-7.419861e+17	-2.656465e-01	1.000000e+00	-1.622477e+17	-2.835687e-01	1.000000e+00	-1.610878e-01	-1.058323e-01	1.000000e+00	-9.215704e+19	-3.100736e-01	1.252785e-01	-2.886614e+15	-4.233609e-01	1.000000e+00	2.622157e-879	1.202206e-01	1.000000e+00	1.219127e-1004	0.000000e+00	1.830429e-17	-3.417406e+20
8.087525e-02	4.000000e-03	1.500000e-01	1.864418e-1333	0.000000e+00	0.000000e+00	-3.174770e-27	-3.000438e-01	1.000000e+00	-2.470531e-1847	-inf	0.000000e+00	-2.486044e+20	-3.298148e-01	5.075667e-02	-1.772069e+06	-1.038176e-01	1.000000e+00	-7.409575e+17	-2.768831e-01	1.000000e+00	-1.619136e+17	-2.700146e-01	1.000000e+00	-7.488549e-01	-1.000312e-01	1.000000e+00	-9.219264e+19	-3.613647e-01	9.024719e-02	-2.900839e+15	-4.757753e-01	1.000000e+00	6.785969e-847	1.147400e-01	1.000000e+00	7.093983e-968	1.007182e-01	1.000000e+00	-3.417028e+20
8.391656e-02	4.000000e-03	1.500000e-01	8.096813e-1285	0.000000e+00	0.000000e+00	-1.177569e-25	-9.833747e-02	1.000000e+00	-5.800575e-1780	-inf	0.000000e+00	-2.476922e+20	-2.973432e-01	6.576992e-02	-4.914680e+06	-1.043574e-01	1.000000e+00	-7.368285e+17	-3.676118e-01	1.000000e+00	-1.609678e+17	-2.710419e-01	1.000000e+00	-3.286545e+00	-1.023754e-01	1.000000e+00	-9.192171e+19	-3.247957e-01	7.203797e-02	-2.883680e+15	-7.039665e-01	1.000000e+00	1.157512e-815	1.016897e-01	1.000000e+00	1.996948e-932	1.179519e-01	1.000000e+00	-3.405146e+20
8.707225e-02	4.000000e-03	1.500000e-01	5.987266e-1238	0.000000e+00	1.498498e-256	-3.877467e-24	-9.946526e-02	1.000000e+00	-4.875219e-1715	-inf	0.000000e+00	-2.459931e+20	-4.285063e-01	2.186685e-02	-1.308184e+07	-1.027546e-01	1.000000e+00	-7.289735e+17	-2.584512e-01	1.000000e+00	-1.597407e+17	-3.805761e-01	1.000000e+00	-1.360196e+01	-1.015814e-01	1.000000e+00	-9.133887e+19	-3.051219e-01	1.026186e-01	-2.845097e+15	-5.790047e-01	1.000000e+00	1.471896e-785	9.938813e-02	1.000000e+00	2.839573e-898	1.055054e-01	1.000000e+00	-3.382235e+20
9.034660e-02	4.000000e-03	1.500000e-01	9.137322e-1193	0.000000e+00	0.000000e+00	-1.124847e-22	-1.005056e-01	1.000000e+00	-1.839039e-1652	-inf	0.000000e+00	-2.430382e+20	-2.764041e-01	6.839569e-02	-3.351730e+07	-1.021756e-01	1.000000e+00	-7.208071e+17	-2.758942e-01	1.000000e+00	-1.578786e+17	-5.723562e-01	1.000000e+00	-5.338890e+01	-1.024319e-01	1.000000e+00	-9.040233e+19	-3.348631e-01	4.597844e-02	-2.808171e+15	-3.039608e-01	1.000000e+00	1.514055e-756	1.058891e-01	1.000000e+00	2.357697e-865	1.125922e-01	1.000000e+00	-3.343220e+20
9.374409e-02	4.000000e-03	1.500000e-01	3.161088e-1149	0.000000e+00	0.000000e+00	-2.875613e-21	-1.011423e-01	1.000000e+00	-3.724570e-1592	-inf	0.000000e+00	-2.396940e+20	-2.883017e-01	9.225058e-02	-8.277859e+07	-1.029379e-01	1.000000e+00	-7.090628e+17	-2.880819e-01	1.000000e+00	-1.541198e+17	-2.999118e-01	1.000000e+00	-2.026571e+02	-2.868797e-01	1.000000e+00	-8.911892e+19	-2.841953e-01	1.294914e-01	-2.760858e+15	-4.916019e-01	1.000000e+00	1.380436e-728	1.012263e-01	1.000000e+00	1.268349e-833	1.166572e-01	1.000000e+00	-3.296789e+20
9.726934e-02	4.000000e-03	1.500000e-01	2.862294e-1107	0.000000e+00	0.000000e+00	-6.533354e-20	-1.038220e-01	1.000000e+00	-4.930005e-1534	-inf	0.000000e+00	-2.356050e+20	-3.298794e-01	5.975230e-02	-1.973746e+08	-1.061053e-01	1.000000e+00	-6.961254e+17	-4.396100e-01	1.000000e+00	-1.522514e+17	-4.287152e-01	1.000000e+00	-7.039605e+02	-1.025734e-01	1.000000e+00	-8.765009e+19	-3.013915e-01	8.592376e-02	-2.713600e+15	-5.112293e-01	1.000000e+00	1.220005e-701	1.031818e-01	1.000000e+00	4.703520e-803	1.021475e-01	1.000000e+00	-3.241061e+20
1.009272e-01	4.000000e-03	1.500000e-01	7.930573e-1067	0.000000e+00	0.000000e+00	-1.321256e-18	-1.022042e-01	1.000000e+00	-4.922309e-1478	-inf	0.000000e+00	-2.306318e+20	-3.247725e-01	4.846375e-02	-4.539878e+08	-1.038312e-01	1.000000e+00	-6.805142e+17	-4.061260e-01	1.000000e+00	-1.487121e+17	-3.930709e-01	1.000000e+00	-2.418206e+03	-2.078472e-01	1.000000e+00	-8.565059e+19	-2.889410e-01	2.016076e-02	-2.657177e+15	-2.923895e-01	1.000000e+00	1.130718e-675	9.900349e-02	1.000000e+00	1.372443e-773	1.011309e-01	1.000000e+00	-3.171142e+20
1.047225e-01	4.000000e-03	1.500000e-01	7.348196e-1028	0.000000e+00	0.000000e+00	-2.378557e-17	-9.949980e-02	1.000000e+00	-4.664318e-1424	-inf	0.000000e+00	-2.240264e+20	-3.042679e-01	3.169600e-02	-1.006287e+09	-1.043667e-01	1.000000e+00	-6.591007e+17	-2.779612e-01	1.000000e+00	-1.443953e+17	-4.397920e-01	1.000000e+00	-7.588923e+03	-1.016781e-01	1.000000e+00	-8.344937e+19	-2.856267e-01	1.128803e-01	-2.583394e+15	-4.281862e-01	1.000000e+00	1.190074e-650	9.865971e-02	1.000000e+00	3.467043e-745	4.226617e-01	1.000000e+00	-3.082819e+20
1.086606e-01	4.000000e-03	1.500000e-01	2.576246e-990	1.060419e-01	1.000000e+00	-3.836235e-16	-1.077143e-01	1.000000e+00	-4.854817e-1372	-inf	0.000000e+00	-2.170889e+20	-3.805138e-01	5.224844e-02	-2.158806e+09	-1.024104e-01	1.000000e+00	-6.377755e+17	-4.149008e-01	1.000000e+00	-1.395663e+17	-6.052898e-01	1.000000e+00	-2.322775e+04	-1.025032e-01	1.000000e+00	-8.076841e+19	-2.337746e-01	4.138122e-02	-2.492500e+15	-4.250743e-01	1.000000e+00	1.549169e-626	1.005027e-01	1.000000e+00	7.852493e-718	1.056381e-01	1.000000e+00	-2.986372e+20
