	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
9.202967e+02	4.000000e-03	1.500000e-01	7.096011e+13	2.131116e-01	1.000000e+00	1.774106e+09	5.664273e-01	1.000000e+00	8.839666e+12	1.788963e-01	1.000000e+00	1.012324e+07	1.987698e-01	1.000000e+00	1.770259e+09	9.775604e-01	1.000000e+00	2.393677e+04	4.519752e-01	1.000000e+00	5.301379e+03	1.919498e-01	1.000000e+00	1.140505e+09	2.463992e-01	1.000000e+00	4.095901e+06	3.202854e-01	1.000000e+00	9.396693e+01	1.779180e-01	1.000000e+00	3.111903e+13	3.970531e-01	1.000000e+00	7.355684e+12	5.574018e-01	1.000000e+00	1.182792e+14
9.549045e+02	4.000000e-03	1.500000e-01	6.419667e+13	2.172419e-01	1.000000e+00	1.602268e+09	1.397595e+00	1.000000e+00	8.065595e+12	2.294934e-01	1.000000e+00	9.059421e+06	1.848038e-01	1.000000e+00	1.583417e+09	7.509521e-01	1.000000e+00	2.169099e+04	8.083205e-01	1.000000e+00	4.743715e+03	5.209702e-01	1.000000e+00	1.055999e+09	8.828348e-01	1.000000e+00	3.662868e+06	2.364827e-01	1.000000e+00	8.518283e+01	5.696696e-01	1.000000e+00	2.848173e+13	1.049510e+00	1.000000e+00	6.750874e+12	6.399257e-01	1.000000e+00	1.074991e+14
9.908137e+02	4.000000e-03	1.500000e-01	5.794578e+13	2.169070e-01	1.000000e+00	1.447748e+09	1.526735e+00	1.000000e+00	7.289271e+12	2.140954e-01	1.000000e+00	8.200777e+06	5.484955e-01	1.000000e+00	1.432739e+09	8.615476e-01	1.000000e+00	1.955324e+04	4.094132e-01	1.000000e+00	4.329515e+03	1.928599e-01	1.000000e+00	9.563651e+08	1.741810e+00	1.000000e+00	3.321682e+06	7.258863e-01	1.000000e+00	7.715630e+01	6.467082e-01	1.000000e+00	2.538749e+13	8.770406e-01	1.000000e+00	6.000220e+12	4.562567e-01	1.000000e+00	9.662661e+13
1.028073e+03	4.000000e-03	1.500000e-01	5.232754e+13	2.862351e-01	1.000000e+00	1.306485e+09	7.025620e-01	1.000000e+00	6.584296e+12	1.911370e-01	1.000000e+00	7.402481e+06	1.823076e-01	1.000000e+00	1.309034e+09	8.459475e-01	1.000000e+00	1.771388e+04	1.798428e-01	1.000000e+00	3.876672e+03	5.733645e-01	1.000000e+00	8.560260e+08	8.754692e-01	1.000000e+00	2.996881e+06	5.835705e-01	1.000000e+00	6.968577e+01	7.395243e-01	1.000000e+00	2.310792e+13	8.709008e-01	1.000000e+00	5.427853e+12	5.872923e-01	1.000000e+00	8.745110e+13
1.066734e+03	4.000000e-03	1.500000e-01	4.726022e+13	2.509438e-01	1.000000e+00	1.181767e+09	6.522063e-01	1.000000e+00	5.899757e+12	1.817969e-01	1.000000e+00	6.753410e+06	2.927977e-01	1.000000e+00	1.362071e+09	3.962046e-01	1.000000e+00	1.592747e+04	1.749415e-01	1.000000e+00	3.528910e+03	7.178153e-01	1.000000e+00	7.731749e+08	8.586360e-01	1.000000e+00	2.687866e+06	4.687911e-01	1.000000e+00	7.244352e+01	8.673954e-01	1.000000e+00	2.073738e+13	5.140557e-01	1.000000e+00	4.951395e+12	3.080055e-01	1.000000e+00	7.885208e+13
1.106848e+03	4.000000e-03	1.500000e-01	4.266129e+13	2.024931e-01	1.000000e+00	1.066068e+09	6.426181e-01	1.000000e+00	5.368605e+12	2.314294e-01	1.000000e+00	6.139673e+06	1.587271e+00	1.000000e+00	1.069565e+09	1.558602e+00	1.000000e+00	1.452283e+04	1.908919e-01	1.000000e+00	3.158418e+03	5.620784e-01	1.000000e+00	6.977045e+08	9.479320e-01	1.000000e+00	2.460475e+06	2.390752e-01	1.000000e+00	5.642919e+01	1.787108e-01	1.000000e+00	1.884438e+13	4.016058e-01	1.000000e+00	4.433110e+12	6.398512e-01	1.000000e+00	7.131023e+13
1.148472e+03	4.000000e-03	1.500000e-01	3.845096e+13	2.041363e-01	1.000000e+00	9.615317e+08	5.769122e-01	1.000000e+00	4.792590e+12	1.841906e-01	1.000000e+00	5.444628e+06	5.181607e-01	1.000000e+00	9.507392e+08	9.735551e-01	1.000000e+00	1.296494e+04	1.760607e-01	1.000000e+00	2.845679e+03	4.352311e-01	1.000000e+00	6.293614e+08	9.045259e-01	1.000000e+00	2.187783e+06	5.091315e-01	4.474606e-01	5.181901e+01	1.104484e+00	1.000000e+00	1.703699e+13	9.680890e-01	1.000000e+00	3.992084e+12	7.001024e-01	1.000000e+00	6.427517e+13
1.191660e+03	4.000000e-03	1.500000e-01	3.464189e+13	2.743591e-01	1.000000e+00	8.669673e+08	7.007115e-01	1.000000e+00	4.335484e+12	6.689557e-01	1.000000e+00	4.902015e+06	1.806916e-01	1.000000e+00	8.610885e+08	2.722271e-01	1.000000e+00	1.173436e+04	5.472084e-01	1.000000e+00	2.563048e+03	1.771759e-01	1.000000e+00	5.677478e+08	9.191484e-01	1.000000e+00	2.000430e+06	2.320383e-01	1.000000e+00	4.602211e+01	5.745104e-01	1.000000e+00	1.539038e+13	1.371482e+00	1.000000e+00	3.598521e+12	6.370621e-01	1.000000e+00	5.796857e+13
1.236472e+03	4.000000e-03	1.500000e-01	3.124776e+13	2.008064e-01	1.000000e+00	7.805543e+08	7.715406e-01	1.000000e+00	3.904555e+12	5.996620e-01	1.000000e+00	4.401546e+06	1.795648e-01	1.000000e+00	7.743185e+08	3.977136e-01	1.000000e+00	1.064392e+04	8.140574e-01	1.000000e+00	2.308886e+03	3.887957e-01	1.000000e+00	5.108890e+08	9.667235e-01	1.000000e+00	1.783613e+06	3.832511e-01	1.000000e+00	4.171438e+01	7.717622e-01	1.000000e+00	1.383517e+13	2.142475e-01	1.000000e+00	3.243578e+12	3.381512e-01	1.000000e+00	5.223314e+13
1.282970e+03	4.000000e-03	1.500000e-01	2.831453e+13	1.106054e+00	1.000000e+00	7.042556e+08	8.408069e-01	1.000000e+00	3.514135e+12	1.655841e-01	1.000000e+00	4.058091e+06	9.931748e-01	1.000000e+00	6.971485e+08	5.263013e-01	1.000000e+00	9.519362e+03	4.843391e-01	1.000000e+00	2.081362e+03	1.783058e-01	1.000000e+00	4.556396e+08	9.062821e-01	1.000000e+00	1.600950e+06	5.117669e-01	1.000000e+00	3.730529e+01	1.798325e-01	1.000000e+00	1.235175e+13	4.284492e-01	1.000000e+00	2.921139e+12	6.215645e-01	1.000000e+00	4.710341e+13
1.331216e+03	4.000000e-03	1.500000e-01	2.527904e+13	7.926645e-01	1.000000e+00	6.278961e+08	1.929905e-01	1.000000e+00	3.190741e+12	2.252931e-01	1.000000e+00	3.584764e+06	3.972439e-01	1.000000e+00	6.343052e+08	7.071559e-01	1.000000e+00	8.588611e+03	6.314442e-01	1.000000e+00	1.913842e+03	1.325173e+00	1.000000e+00	4.155488e+08	7.974711e-01	1.000000e+00	1.457527e+06	1.926422e-01	1.000000e+00	3.360454e+01	1.793649e-01	1.000000e+00	1.122530e+13	3.765393e-01	1.000000e+00	2.635898e+12	4.300302e-01	1.000000e+00	4.233266e+13
1.381276e+03	4.000000e-03	1.500000e-01	2.282743e+13	3.411485e-01	1.000000e+00	5.707478e+08	7.865413e-01	1.000000e+00	2.855571e+12	6.881218e-01	1.000000e+00	3.245639e+06	8.697003e-01	1.000000e+00	5.707250e+08	8.708551e-01	1.000000e+00	7.706014e+03	1.796060e-01	1.000000e+00	1.714371e+03	9.457013e-01	1.000000e+00	3.721955e+08	1.439894e+00	1.000000e+00	1.317473e+06	2.273110e-01	1.000000e+00	3.066031e+01	9.735816e-01	1.000000e+00	1.006017e+13	8.233953e-01	1.000000e+00	2.370547e+12	3.517356e-01	1.000000e+00	3.811523e+13
1.433219e+03	4.000000e-03	1.500000e-01	2.058096e+13	2.531615e-01	1.000000e+00	5.129500e+08	8.428287e-01	1.000000e+00	2.585633e+12	2.030706e-01	1.000000e+00	2.909058e+06	5.277479e-01	1.000000e+00	5.123347e+08	8.108344e-01	1.000000e+00	7.040064e+03	7.962870e-01	1.000000e+00	1.525555e+03	8.274619e-01	1.000000e+00	3.368758e+08	7.036494e-01	1.000000e+00	1.186989e+06	3.151271e-01	1.000000e+00	2.776364e+01	1.374433e+00	1.000000e+00	9.037555e+12	8.768525e-01	1.000000e+00	2.142199e+12	1.879323e-01	1.000000e+00	3.434771e+13
1.487115e+03	4.000000e-03	1.500000e-01	1.849668e+13	1.933391e-01	1.000000e+00	4.628330e+08	7.473207e-01	1.000000e+00	2.327192e+12	2.139023e-01	1.000000e+00	2.644716e+06	2.602906e-01	1.000000e+00	4.613019e+08	7.794781e-01	1.000000e+00	6.248436e+03	1.811575e-01	1.000000e+00	1.374612e+03	8.247108e-01	1.000000e+00	3.033889e+08	1.390360e+00	1.000000e+00	1.052424e+06	4.817958e-01	1.000000e+00	2.469560e+01	8.384310e-01	1.000000e+00	8.134431e+12	4.593108e-01	1.000000e+00	1.914503e+12	4.586482e-01	1.000000e+00	3.087404e+13
1.543038e+03	4.000000e-03	1.500000e-01	1.660480e+13	8.416694e-01	1.000000e+00	4.118594e+08	8.223689e-01	1.000000e+00	2.092780e+12	1.922080e-01	1.000000e+00	2.354110e+06	5.828657e-01	1.000000e+00	4.156668e+08	9.437356e-01	1.000000e+00	5.615417e+03	1.791795e-01	1.000000e+00	1.234634e+03	1.847437e-01	1.000000e+00	2.724049e+08	1.411957e+00	1.000000e+00	9.505814e+05	2.611728e-01	1.000000e+00	2.230960e+01	1.978249e-01	1.000000e+00	7.325133e+12	8.319486e-01	1.000000e+00	1.757739e+12	1.203461e+00	1.000000e+00	2.778155e+13
1.601064e+03	4.000000e-03	1.500000e-01	1.497474e+13	2.007615e-01	1.000000e+00	3.739156e+08	6.680145e-01	1.000000e+00	1.875188e+12	7.489657e-01	1.000000e+00	2.148711e+06	4.193265e-01	1.000000e+00	3.742568e+08	8.456023e-01	1.000000e+00	5.050300e+03	1.781205e-01	1.000000e+00	1.113526e+03	8.259068e-01	1.000000e+00	2.421864e+08	9.103910e-01	1.000000e+00	8.511223e+05	6.526464e-01	1.000000e+00	1.997499e+01	8.210288e-01	1.000000e+00	6.583947e+12	7.402902e-01	1.000000e+00	1.552689e+12	4.548418e-01	1.000000e+00	2.498756e+13
1.661273e+03	4.000000e-03	1.500000e-01	1.344732e+13	1.994572e-01	1.000000e+00	3.359090e+08	6.266154e-01	1.000000e+00	1.692669e+12	2.300538e-01	1.000000e+00	1.896172e+06	4.324506e-01	1.000000e+00	3.361894e+08	7.356353e-01	1.000000e+00	4.550289e+03	5.888197e-01	1.000000e+00	9.993936e+02	1.909205e-01	1.000000e+00	2.203612e+08	7.760932e-01	1.000000e+00	7.738825e+05	1.942889e-01	1.000000e+00	1.789966e+01	2.494476e-01	1.000000e+00	5.944137e+12	2.998776e-01	1.000000e+00	1.405553e+12	3.190965e-01	1.000000e+00	2.249057e+13
1.723745e+03	4.000000e-03	1.500000e-01	1.210610e+13	1.942617e-01	1.000000e+00	3.020134e+08	9.232677e-01	1.000000e+00	1.514232e+12	7.239779e-01	1.000000e+00	1.731253e+06	5.654997e-01	1.000000e+00	2.997249e+08	5.478117e-01	1.000000e+00	4.085053e+03	6.951993e-01	1.000000e+00	8.945960e+02	1.773872e-01	1.000000e+00	1.979513e+08	9.483314e-01	1.000000e+00	6.884015e+05	1.794143e-01	1.000000e+00	1.603917e+01	4.942655e-01	1.000000e+00	5.310245e+12	5.270362e-01	1.000000e+00	1.271119e+12	9.310088e-01	1.000000e+00	2.020250e+13
1.788566e+03	4.000000e-03	1.500000e-01	1.077679e+13	2.716940e-01	1.000000e+00	2.718192e+08	8.788294e-01	1.000000e+00	1.367350e+12	1.805181e-01	1.000000e+00	1.543527e+06	7.681673e-01	1.000000e+00	2.687051e+08	4.282548e-01	1.000000e+00	3.681338e+03	5.942106e-01	1.000000e+00	8.081447e+02	2.017730e-01	1.000000e+00	1.778144e+08	6.351982e-01	1.000000e+00	6.212018e+05	1.941697e-01	1.000000e+00	1.442576e+01	4.914184e-01	1.000000e+00	4.812091e+12	3.501111e-01	1.000000e+00	1.138283e+12	2.074175e-01	1.000000e+00	1.809523e+13
1.855825e+03	4.000000e-03	1.500000e-01	9.762208e+12	2.333925e-01	1.000000e+00	2.437995e+08	1.521147e+00	1.000000e+00	1.229737e+12	1.886080e-01	1.000000e+00	1.384264e+06	7.483404e-01	1.000000e+00	2.445266e+08	2.282843e-01	1.000000e+00	3.296235e+03	4.312807e-01	1.000000e+00	7.347281e+02	5.787921e-01	1.000000e+00	1.610090e+08	8.136668e-01	1.000000e+00	5.640299e+05	4.694046e-01	1.000000e+00	1.318214e+01	1.335444e+00	1.000000e+00	4.320308e+12	1.998999e-01	1.000000e+00	1.012671e+12	5.640557e-01	1.000000e+00	1.632557e+13
1.925614e+03	4.000000e-03	1.500000e-01	8.781921e+12	2.131191e-01	1.000000e+00	2.172475e+08	5.782544e-01	1.000000e+00	1.109979e+12	3.206729e-01	1.000000e+00	1.242997e+06	2.567627e-01	1.000000e+00	2.173626e+08	2.590117e-01	1.000000e+00	2.975371e+03	6.576186e-01	1.000000e+00	6.570032e+02	6.222833e-01	1.000000e+00	1.437469e+08	8.710897e-01	1.000000e+00	5.009169e+05	6.667217e-01	1.000000e+00	1.171996e+01	1.945342e-01	1.000000e+00	3.849888e+12	5.201519e-01	1.000000e+00	9.068412e+11	3.974069e-01	1.000000e+00	1.464921e+13
1.998026e+03	4.000000e-03	1.500000e-01	7.829547e+12	6.184658e-01	1.000000e+00	1.970724e+08	7.184576e-01	1.000000e+00	9.912058e+11	1.963980e-01	1.000000e+00	1.108836e+06	2.799685e-01	1.000000e+00	1.986631e+08	1.678984e+00	1.000000e+00	2.683729e+03	1.871013e-01	1.000000e+00	5.863645e+02	8.064674e-01	1.000000e+00	1.290850e+08	9.363587e-01	1.000000e+00	4.552848e+05	6.816237e-01	1.000000e+00	1.044753e+01	1.770553e-01	1.000000e+00	3.478184e+12	7.171362e-01	1.000000e+00	8.182006e+11	7.247670e-01	1.000000e+00	1.311766e+13
2.073162e+03	4.000000e-03	1.500000e-01	7.080679e+12	2.211360e-01	1.000000e+00	1.752068e+08	6.916512e-01	1.000000e+00	8.903802e+11	1.924009e-01	1.000000e+00	1.001887e+06	7.464254e-01	1.000000e+00	1.769833e+08	8.706607e-01	1.000000e+00	2.390114e+03	4.346533e-01	1.000000e+00	5.287285e+02	9.046438e-01	1.000000e+00	1.159414e+08	7.386280e-01	1.000000e+00	4.028914e+05	3.901424e-01	1.000000e+00	9.602824e+00	9.911024e-01	1.000000e+00	3.121253e+12	9.137953e-01	1.000000e+00	7.320637e+11	3.207373e-01	1.000000e+00	1.182485e+13
2.151123e+03	4.000000e-03	1.500000e-01	6.355553e+12	3.221723e-01	1.000000e+00	1.590230e+08	7.388788e-01	1.000000e+00	7.938485e+11	6.260186e-01	1.000000e+00	9.096167e+05	2.075663e-01	1.000000e+00	1.586151e+08	9.571302e-01	1.000000e+00	2.167244e+03	1.934153e-01	1.000000e+00	4.722243e+02	7.929069e-01	1.000000e+00	1.034882e+08	1.519606e+00	1.000000e+00	3.650652e+05	1.888211e-01	1.000000e+00	8.514140e+00	1.929286e-01	1.000000e+00	2.780137e+12	7.649744e-01	1.000000e+00	6.685841e+11	4.035777e-01	1.000000e+00	1.059854e+13
2.232016e+03	4.000000e-03	1.500000e-01	5.705761e+12	3.373876e-01	1.000000e+00	1.441689e+08	1.567986e+00	1.000000e+00	7.185902e+11	2.274997e-01	1.000000e+00	8.128153e+05	1.184030e+00	1.000000e+00	1.423794e+08	1.074173e+00	1.000000e+00	1.929009e+03	7.128493e-01	1.000000e+00	4.247410e+02	7.018579e-01	1.000000e+00	9.345917e+07	8.239780e-01	1.000000e+00	3.312295e+05	9.014229e-01	1.000000e+00	7.564766e+00	1.816422e-01	1.000000e+00	2.527261e+12	2.671968e-01	1.000000e+00	5.919727e+11	4.291325e-01	1.000000e+00	9.543966e+12
2.315951e+03	4.000000e-03	1.500000e-01	5.160095e+12	1.075607e+00	1.000000e+00	1.433946e+08	8.100463e-01	1.000000e+00	6.440673e+11	2.010978e-01	1.000000e+00	7.361315e+05	1.376735e+00	1.000000e+00	1.277492e+08	7.507671e-01	1.000000e+00	1.727259e+03	1.790602e-01	1.000000e+00	3.788578e+02	4.581102e-01	1.000000e+00	8.375901e+07	8.208476e-01	1.000000e+00	2.927140e+05	7.485015e-01	1.000000e+00	6.907998e+00	1.057282e+00	1.000000e+00	2.239250e+12	5.301223e-01	1.000000e+00	5.354529e+11	4.966497e-01	1.000000e+00	8.579221e+12
2.403043e+03	4.000000e-03	1.500000e-01	4.596170e+12	2.046406e-01	1.000000e+00	1.148723e+08	8.643878e-01	1.000000e+00	5.787958e+11	2.199364e-01	1.000000e+00	6.592748e+05	1.428070e+00	1.000000e+00	1.149951e+08	8.327291e-01	1.000000e+00	1.550775e+03	1.786112e-01	1.000000e+00	3.403114e+02	4.928297e-01	1.000000e+00	7.524306e+07	8.568442e-01	1.000000e+00	2.651836e+05	1.320210e+00	1.000000e+00	6.089371e+00	1.821508e-01	1.000000e+00	2.020770e+12	4.297549e-01	1.000000e+00	4.770788e+11	3.873109e-01	1.000000e+00	7.673121e+12
2.493409e+03	4.000000e-03	1.500000e-01	4.125211e+12	2.392607e-01	1.000000e+00	1.021668e+08	7.722755e-01	1.000000e+00	5.189746e+11	2.101417e-01	1.000000e+00	5.899239e+05	1.012465e+00	1.000000e+00	1.031408e+08	8.496610e-01	1.000000e+00	1.391623e+03	1.774832e-01	1.000000e+00	3.055408e+02	5.553776e-01	1.000000e+00	6.729850e+07	1.453318e+00	1.000000e+00	2.379625e+05	2.059558e-01	1.000000e+00	5.462552e+00	1.779545e-01	1.000000e+00	1.810053e+12	2.845028e-01	1.000000e+00	4.275970e+11	4.080338e-01	1.000000e+00	6.882109e+12
2.587174e+03	4.000000e-03	1.500000e-01	3.701532e+12	2.147127e-01	1.000000e+00	9.252941e+07	5.859345e-01	1.000000e+00	4.613088e+11	1.663252e-01	1.000000e+00	5.256325e+05	9.062936e-01	1.000000e+00	9.249879e+07	7.268003e-01	1.000000e+00	1.248845e+03	5.071086e-01	1.000000e+00	2.736580e+02	1.771909e-01	1.000000e+00	6.002117e+07	5.394354e-01	1.000000e+00	2.129679e+05	7.511015e-01	1.000000e+00	4.902973e+00	1.792110e-01	1.000000e+00	1.627476e+12	2.251684e-01	1.000000e+00	3.835300e+11	4.504947e-01	1.000000e+00	6.174092e+12
2.684465e+03	4.000000e-03	1.500000e-01	3.320636e+12	1.963493e-01	1.000000e+00	8.286265e+07	6.939366e-01	1.000000e+00	4.140369e+11	2.191818e-01	1.000000e+00	4.701927e+05	1.902793e-01	1.000000e+00	8.298547e+07	7.579865e-01	9.578403e-01	1.122257e+03	5.283893e-01	1.000000e+00	2.500414e+02	1.052573e+00	1.000000e+00	5.463462e+07	1.673559e+00	1.000000e+00	1.914666e+05	6.300159e-01	1.000000e+00	4.396500e+00	1.786969e-01	1.000000e+00	1.455028e+12	2.834381e-01	1.000000e+00	3.447811e+11	2.630086e-01	1.000000e+00	5.534702e+12
2.785414e+03	4.000000e-03	1.500000e-01	2.978799e+12	1.946326e-01	1.000000e+00	7.445225e+07	5.139449e-01	1.000000e+00	3.745770e+11	1.939438e-01	1.000000e+00	4.256977e+05	5.464716e-01	1.000000e+00	7.448761e+07	8.618402e-01	1.000000e+00	1.004956e+03	1.789014e-01	1.000000e+00	2.201460e+02	5.353079e-01	1.000000e+00	4.878679e+07	8.980586e-01	1.000000e+00	1.707543e+05	1.903368e-01	1.000000e+00	3.944596e+00	5.469092e-01	1.000000e+00	1.303634e+12	2.930766e-01	1.000000e+00	3.081636e+11	5.254975e-01	1.000000e+00	4.965372e+12
2.890160e+03	4.000000e-03	1.500000e-01	2.664048e+12	8.102011e-01	1.000000e+00	6.618297e+07	7.143084e-01	1.000000e+00	3.358912e+11	1.832349e-01	1.000000e+00	3.782878e+05	7.432398e-01	1.000000e+00	6.682213e+07	3.320255e-01	1.000000e+00	9.014834e+02	1.778398e-01	1.000000e+00	1.972954e+02	6.276243e-01	1.000000e+00	4.334580e+07	4.235315e-01	1.000000e+00	1.525418e+05	2.451331e-01	1.000000e+00	3.618286e+00	1.116210e+00	1.000000e+00	1.170741e+12	3.020465e-01	1.000000e+00	2.779447e+11	3.902709e-01	1.000000e+00	4.448802e+12
2.998844e+03	4.000000e-03	1.500000e-01	2.394395e+12	2.064680e-01	1.000000e+00	5.975776e+07	6.523632e-01	1.000000e+00	3.016260e+11	2.299990e-01	1.000000e+00	3.428168e+05	1.355798e+00	1.000000e+00	5.992758e+07	3.571953e-01	1.000000e+00	8.090175e+02	5.570469e-01	1.000000e+00	1.786961e+02	9.951629e-01	1.000000e+00	3.919476e+07	9.833952e-01	1.000000e+00	1.395567e+05	1.451263e+00	1.000000e+00	3.179191e+00	6.953487e-01	1.000000e+00	1.052342e+12	2.290799e-01	1.000000e+00	2.479021e+11	4.333039e-01	1.000000e+00	3.996425e+12
3.111616e+03	4.000000e-03	1.500000e-01	2.146318e+12	2.726165e-01	1.000000e+00	5.317341e+07	6.551535e-01	1.000000e+00	2.698298e+11	8.518704e-01	1.000000e+00	3.054377e+05	1.118953e+00	1.000000e+00	5.373555e+07	4.530967e-01	1.000000e+00	7.255118e+02	1.826767e-01	1.000000e+00	1.587870e+02	3.692305e-01	1.000000e+00	3.531041e+07	1.667335e+00	1.000000e+00	1.226743e+05	4.284597e-01	1.000000e+00	2.876605e+00	9.217176e-01	1.000000e+00	9.363674e+11	5.481045e-01	1.000000e+00	2.212772e+11	3.612918e-01	1.000000e+00	3.573935e+12
3.228628e+03	4.000000e-03	1.500000e-01	1.924572e+12	3.641096e-01	1.000000e+00	4.817777e+07	6.202696e-01	1.000000e+00	2.411808e+11	7.919553e-01	1.000000e+00	2.727823e+05	2.117023e-01	1.000000e+00	4.763642e+07	8.857171e-01	1.000000e+00	6.501445e+02	6.238068e-01	1.000000e+00	1.634790e+02	2.889057e-01	1.000000e+00	3.121184e+07	8.085298e-01	1.000000e+00	1.095209e+05	4.133943e-01	1.000000e+00	2.603908e+00	4.975125e-01	1.000000e+00	8.471819e+11	2.237266e-01	1.000000e+00	2.003817e+11	3.663165e-01	1.000000e+00	3.213444e+12
3.350041e+03	4.000000e-03	1.500000e-01	1.726821e+12	2.736559e-01	1.000000e+00	4.355265e+07	1.462611e+00	1.000000e+00	2.160116e+11	7.072479e-01	1.000000e+00	2.483724e+05	8.704089e-01	1.000000e+00	4.267875e+07	7.713185e-01	1.000000e+00	5.832628e+02	4.880171e-01	1.000000e+00	1.277734e+02	1.800957e-01	1.000000e+00	2.831921e+07	9.241841e-01	1.000000e+00	9.967245e+04	5.825286e-01	1.000000e+00	2.287997e+00	4.353956e-01	1.000000e+00	7.596389e+11	6.395041e-01	1.000000e+00	1.818231e+11	9.390264e-01	1.000000e+00	2.884410e+12
3.476019e+03	4.000000e-03	1.500000e-01	1.549470e+12	2.520663e-01	1.000000e+00	3.867947e+07	5.242438e-01	1.000000e+00	1.946699e+11	1.931280e-01	1.000000e+00	2.211361e+05	6.647848e-01	1.000000e+00	3.828465e+07	8.717305e-01	1.000000e+00	5.267609e+02	1.932777e-01	1.000000e+00	1.144705e+02	1.776792e-01	1.000000e+00	2.531688e+07	8.608240e-01	1.000000e+00	8.865376e+04	7.196878e-01	1.000000e+00	2.069043e+00	1.912886e-01	1.000000e+00	6.731599e+11	3.896337e-01	1.000000e+00	1.602326e+11	2.508290e-01	1.000000e+00	2.577635e+12
3.606735e+03	4.000000e-03	1.500000e-01	1.386819e+12	1.898436e-01	1.000000e+00	3.493559e+07	1.313659e+00	1.000000e+00	1.745312e+11	1.807731e-01	1.000000e+00	1.956027e+05	4.700932e-01	1.000000e+00	3.465132e+07	8.708001e-01	1.000000e+00	4.680917e+02	1.780549e-01	1.000000e+00	1.029920e+02	7.793232e-01	1.000000e+00	2.272069e+07	9.043199e-01	1.000000e+00	7.898981e+04	5.160028e-01	1.000000e+00	1.873468e+00	1.069171e+00	1.000000e+00	6.044182e+11	3.592186e-01	1.000000e+00	1.463635e+11	9.556192e-01	1.000000e+00	2.312225e+12
3.742366e+03	4.000000e-03	1.500000e-01	1.243315e+12	2.027522e-01	1.000000e+00	3.085497e+07	8.074779e-01	1.000000e+00	1.565372e+11	2.144107e-01	1.000000e+00	1.788868e+05	1.658986e+00	1.000000e+00	3.110273e+07	9.312286e-01	1.000000e+00	4.194663e+02	1.792594e-01	1.000000e+00	9.288082e+01	9.390374e-01	1.000000e+00	2.018582e+07	6.957097e-01	1.000000e+00	7.169276e+04	6.226243e-01	1.000000e+00	1.683220e+00	1.068918e+00	1.000000e+00	5.433109e+11	2.913555e-01	1.000000e+00	1.308706e+11	1.038968e+00	1.000000e+00	2.074116e+12
3.883098e+03	4.000000e-03	1.500000e-01	1.114720e+12	2.231736e-01	1.000000e+00	2.783519e+07	7.374426e-01	1.000000e+00	1.390019e+11	5.653995e-01	1.000000e+00	1.592589e+05	1.122158e+00	1.000000e+00	3.178010e+07	2.555841e-01	1.000000e+00	3.762485e+02	3.847695e-01	1.000000e+00	8.260998e+01	7.630224e-01	1.000000e+00	1.823969e+07	9.246540e-01	1.000000e+00	7.228780e+04	1.125505e+00	1.000000e+00	1.490791e+00	1.884692e-01	1.000000e+00	4.963737e+11	8.344710e-01	1.000000e+00	1.165329e+11	1.110172e+00	1.000000e+00	1.866707e+12
4.029122e+03	4.000000e-03	1.500000e-01	9.979819e+11	2.589590e-01	1.000000e+00	2.470685e+07	7.140352e-01	1.000000e+00	1.248056e+11	1.956343e-01	1.000000e+00	1.407147e+05	1.796192e-01	1.000000e+00	2.500089e+07	8.961378e-01	1.000000e+00	3.374115e+02	5.704955e-01	1.000000e+00	7.502151e+01	8.889942e-01	1.000000e+00	1.618926e+07	7.842928e-01	1.000000e+00	5.709075e+04	1.819578e-01	1.000000e+00	1.324211e+00	5.136982e-01	1.000000e+00	4.405860e+11	1.038403e+00	1.000000e+00	1.036432e+11	7.158822e-01	1.000000e+00	1.667083e+12
4.180637e+03	4.000000e-03	1.500000e-01	8.954471e+11	2.259644e-01	1.000000e+00	2.215347e+07	6.383846e-01	1.000000e+00	1.126669e+11	2.280422e-01	1.000000e+00	1.286917e+05	6.728620e-01	1.000000e+00	2.239570e+07	7.210683e-01	1.000000e+00	3.021684e+02	1.796653e-01	1.000000e+00	6.629613e+01	5.312211e-01	1.000000e+00	1.450148e+07	9.218090e-01	1.000000e+00	5.109680e+04	1.909349e-01	1.000000e+00	1.189056e+00	6.310183e-01	1.000000e+00	3.972404e+11	1.618029e+00	1.000000e+00	9.425638e+10	5.509905e-01	1.000000e+00	1.499670e+12
4.337850e+03	4.000000e-03	1.500000e-01	8.022304e+11	2.187735e-01	1.000000e+00	2.002055e+07	6.748941e-01	1.000000e+00	1.008626e+11	2.300517e-01	1.000000e+00	1.132987e+05	1.872325e-01	1.000000e+00	2.002625e+07	9.549353e-01	1.000000e+00	2.710469e+02	4.707565e-01	1.000000e+00	5.983948e+01	1.895227e-01	1.000000e+00	1.313890e+07	8.684772e-01	1.000000e+00	4.605306e+04	7.604664e-01	1.000000e+00	1.071550e+00	1.884709e-01	1.000000e+00	3.541876e+11	8.379560e-01	1.000000e+00	8.381574e+10	1.763405e+00	1.000000e+00	1.341150e+12
